query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1229,People who broke into the Capitol Wednesday are now learning they are on No-Fly lists pending the full investigation. They are not happy about this.,People who broke into the White House Wednesday are now learning they are on No-Fly lists pending the full investigation. They are not happy about this.,"{""label"": ""LABEL_1"", ""score"": 0.9994754195213318}"
tweet-sno-1229,People who broke into the Capitol Wednesday are now learning they are on No-Fly lists pending the full investigation. They are not happy about this.,People who broke into the Supreme Court Wednesday are now learning they are on No-Fly lists pending the full investigation. They are not happy about this.,"{""label"": ""LABEL_1"", ""score"": 0.9994816184043884}"
tweet-sno-1230,apparently a guy accidentally tasered himself in the balls and then died of a heart attack while trying to steal a painting yesterday and if we can’t all come together over how hilarious that is we may be beyond hope,apparently a guy accidentally tasered himself in the balls and then died of a heart attack while trying to steal a painting last week and if we can’t all come together over how hilarious that is we may be beyond hope,"{""label"": ""LABEL_1"", ""score"": 0.9995143413543701}"
tweet-sno-1230,apparently a guy accidentally tasered himself in the balls and then died of a heart attack while trying to steal a painting yesterday and if we can’t all come together over how hilarious that is we may be beyond hope,apparently a guy accidentally tasered himself in the balls and then died of a heart attack while trying to steal a painting last month and if we can’t all come together over how hilarious that is we may be beyond hope,"{""label"": ""LABEL_1"", ""score"": 0.9995150566101074}"
tweet-sno-1230,apparently a guy accidentally tasered himself in the balls and then died of a heart attack while trying to steal a painting yesterday and if we can’t all come together over how hilarious that is we may be beyond hope,"apparently a guy accidentally tasered himself in the balls and then died of a heart attack while trying to steal a painting on January 6, 2021 and if we can’t all come together over how hilarious that is we may be beyond hope","{""label"": ""LABEL_1"", ""score"": 0.9995194673538208}"
tweet-sno-1231,"* fraud alert * This text message is circulating in NYC, seeking to fool people into taking a call from a ""contact tracer"" asking that you ""pre-register"" for a vaccine. NYC's actual contact tracers will call you from a # beginning with 212-540-XXXX or 212-242-XXXX. [cont…]","* fraud alert * This text message is circulating in Los Angeles, seeking to fool people into taking a call from a ""contact tracer"" asking that you ""pre-register"" for a vaccine. Los Angeles's actual contact tracers will call you from a # beginning with 212-540-XXXX or 212-242-XXXX. [cont…]","{""label"": ""LABEL_1"", ""score"": 0.999502420425415}"
tweet-sno-1231,"* fraud alert * This text message is circulating in NYC, seeking to fool people into taking a call from a ""contact tracer"" asking that you ""pre-register"" for a vaccine. NYC's actual contact tracers will call you from a # beginning with 212-540-XXXX or 212-242-XXXX. [cont…]","* fraud alert * This text message is circulating in Chicago, seeking to fool people into taking a call from a ""contact tracer"" asking that you ""pre-register"" for a vaccine. Chicago's actual contact tracers will call you from a # beginning with 212-540-XXXX or 212-242-XXXX. [cont…]","{""label"": ""LABEL_1"", ""score"": 0.9995014667510986}"
tweet-sno-1231,"* fraud alert * This text message is circulating in NYC, seeking to fool people into taking a call from a ""contact tracer"" asking that you ""pre-register"" for a vaccine. NYC's actual contact tracers will call you from a # beginning with 212-540-XXXX or 212-242-XXXX. [cont…]","* fraud alert * This text message is circulating in San Francisco, seeking to fool people into taking a call from a ""contact tracer"" asking that you ""pre-register"" for a vaccine. San Francisco's actual contact tracers will call you from a # beginning with 212-540-XXXX or 212-242-XXXX. [cont…]","{""label"": ""LABEL_1"", ""score"": 0.9995036125183105}"
tweet-sno-1232,"Reading about how few of the rioters were arrested yesterday while storming the Capitol Building, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, had been arrested so many times for peacefully protesting at the Capitol that it became a feature of his stump speech.","Reading about how few of the rioters were arrested last week while storming the Capitol Building, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, had been arrested so many times for peacefully protesting at the Capitol that it became a feature of his stump speech.","{""label"": ""LABEL_1"", ""score"": 0.9994722008705139}"
tweet-sno-1232,"Reading about how few of the rioters were arrested yesterday while storming the Capitol Building, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, had been arrested so many times for peacefully protesting at the Capitol that it became a feature of his stump speech.","Reading about how few of the rioters were arrested recently while storming the Capitol Building, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, had been arrested so many times for peacefully protesting at the Capitol that it became a feature of his stump speech.","{""label"": ""LABEL_1"", ""score"": 0.9994750618934631}"
tweet-sno-1232,"Reading about how few of the rioters were arrested yesterday while storming the Capitol Building, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, had been arrested so many times for peacefully protesting at the Capitol that it became a feature of his stump speech.","Reading about how few of the rioters were arrested two days ago while storming the Capitol Building, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, had been arrested so many times for peacefully protesting at the Capitol that it became a feature of his stump speech.","{""label"": ""LABEL_1"", ""score"": 0.9994783997535706}"
tweet-sno-1233,"Ifwere to lose (he won’t) his supporters will go to work tomorrow just as we do everyday. When Biden loses, his “supporters” will likely loot and riot. Tells you everything you need to know! #Trump2020","Ifwere to lose (he won’t) his supporters will go to work the next day just as we do everyday. When Biden loses, his “supporters” will likely loot and riot. Tells you everything you need to know! #Trump2020","{""label"": ""LABEL_1"", ""score"": 0.9994631409645081}"
tweet-sno-1233,"Ifwere to lose (he won’t) his supporters will go to work tomorrow just as we do everyday. When Biden loses, his “supporters” will likely loot and riot. Tells you everything you need to know! #Trump2020","Ifwere to lose (he won’t) his supporters will go to work the following day just as we do everyday. When Biden loses, his “supporters” will likely loot and riot. Tells you everything you need to know! #Trump2020","{""label"": ""LABEL_1"", ""score"": 0.9994645714759827}"
tweet-sno-1233,"Ifwere to lose (he won’t) his supporters will go to work tomorrow just as we do everyday. When Biden loses, his “supporters” will likely loot and riot. Tells you everything you need to know! #Trump2020","Ifwere to lose (he won’t) his supporters will go to work in the morning just as we do everyday. When Biden loses, his “supporters” will likely loot and riot. Tells you everything you need to know! #Trump2020","{""label"": ""LABEL_1"", ""score"": 0.9994657635688782}"
tweet-sno-1234,"Electoral college ballots rescued from the Senate floor. If our capable floor staff hadn’t grabbed them, they would have been burned by the mob.","Electoral college ballots rescued from the House of Representatives floor. If our capable floor staff hadn’t grabbed them, they would have been burned by the mob.","{""label"": ""LABEL_1"", ""score"": 0.9995033740997314}"
tweet-sno-1234,"Electoral college ballots rescued from the Senate floor. If our capable floor staff hadn’t grabbed them, they would have been burned by the mob.","Electoral college ballots rescued from the Congress floor. If our capable floor staff hadn’t grabbed them, they would have been burned by the mob.","{""label"": ""LABEL_1"", ""score"": 0.9995018243789673}"
tweet-sno-1234,"Electoral college ballots rescued from the Senate floor. If our capable floor staff hadn’t grabbed them, they would have been burned by the mob.","Electoral college ballots rescued from the Parliament floor. If our capable floor staff hadn’t grabbed them, they would have been burned by the mob.","{""label"": ""LABEL_1"", ""score"": 0.999504804611206}"
tweet-sno-1235,Here are the women – Senate aides – who had the presence of mind and courage to transport and keep safe the electoral votes before fleeing the Senate. There will always be villains. There will always be heroes.,Here are the women – House aides – who had the presence of mind and courage to transport and keep safe the electoral votes before fleeing the House. There will always be villains. There will always be heroes.,"{""label"": ""LABEL_1"", ""score"": 0.9995214939117432}"
tweet-sno-1235,Here are the women – Senate aides – who had the presence of mind and courage to transport and keep safe the electoral votes before fleeing the Senate. There will always be villains. There will always be heroes.,Here are the women – Congress aides – who had the presence of mind and courage to transport and keep safe the electoral votes before fleeing the Congress. There will always be villains. There will always be heroes.,"{""label"": ""LABEL_1"", ""score"": 0.9995176792144775}"
tweet-sno-1235,Here are the women – Senate aides – who had the presence of mind and courage to transport and keep safe the electoral votes before fleeing the Senate. There will always be villains. There will always be heroes.,Here are the women – Parliament aides – who had the presence of mind and courage to transport and keep safe the electoral votes before fleeing the Parliament. There will always be villains. There will always be heroes.,"{""label"": ""LABEL_1"", ""score"": 0.9995263814926147}"
tweet-sno-1236,"Better look at the guy with the 'Camp Auschwitz' hoodie from yesterday. Not only does it feature the SS 'totenkopf', but an English translation of 'Arbeit Macht Frei'. No wiggle room, no joking here. This is who these people are. (via)","Better look at the guy with the 'Camp Dachau' hoodie from yesterday. Not only does it feature the SS 'totenkopf', but an English translation of 'Arbeit Macht Frei'. No wiggle room, no joking here. This is who these people are. (via)","{""label"": ""LABEL_1"", ""score"": 0.9994819760322571}"
