query_id,query,target,tokens_to_replace,replaced_token
tweet-sno-1338,"#US : Trump loyalist and criminal Steve Bannon declares Dr. Fauci and FBI Director Wray should be beheaded and have their heads mounted on pikes at the White House ""as a warning to federal bureaucrats"". (📹)","Former U.S. President Donald Trump campaign adviser Steve Bannon called for a ""second term"" to kick off with the firings of NIH Director Dr. Anthony Fauci and FBI Director Christopher Wray, adding that he would put their ""heads on pikes"" as a warning.","[{""token"": ""US"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Steve Bannon"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Fauci"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""FBI"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Wray"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""the White House"", ""type"": ""FAC"", ""description"": ""Buildings, airports, highways, bridges, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""US"",
      ""replacements"": [""UK"", ""Canada"", ""Australia""]
    },
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Obama"", ""Bush""]
    },
    {
      ""token"": ""Steve Bannon"",
      ""replacements"": [""Rudy Giuliani"", ""Sean Hannity"", ""Kellyanne Conway""]
    }
  ]
}"
tweet-sno-1339,"BREAKING: Trump’sfinalized a rule today stripping gray wolves of their federal #EndangeredSpecies protections in the Lower 48 states. This dangerous move threatens ecosystems, ignores Indigenous guidance & contributes to the biodiversity crisis.","In October 2020, the U.S. Department of the Interior removed gray wolves from the Endangered Species Act, returning management and protection of the species to states and tribes.","[{""token"": ""today"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""48"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""today"",
      ""replacements"": [
        ""this week"",
        ""recently"",
        ""in October 2020""
      ]
    },
    {
      ""token"": ""48"",
      ""replacements"": [
        ""forty-eight"",
        ""all continental"",
        ""the contiguous""
      ]
    }
  ]
}"
tweet-sno-1340,"Here's video pulled from the Delaware County, PA live stream of a ballot worker filling out ballots.",A video captures a Pennsylvania elections worker actually filling out ballots rather than counting them.,"[{""token"": ""Delaware County"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""PA"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Delaware County"",
      ""replacements"": [""Allegheny County"", ""Montgomery County"", ""Philadelphia County""]
    },
    {
      ""token"": ""PA"",
      ""replacements"": [""MI"", ""OH"", ""WI""]
    }
  ]
}"
tweet-sno-1341,"Trump supporters: ""Stop the vote!"" Also Trump supporters: ""Count that vote!"" #election2020","U.S. President Trump's supporters can be heard chanting ""stop the count"" in one video and ""count the vote"" in another.","[{""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Sanders"", ""Obama""]
    }
  ]
}"
tweet-sno-1342,We don’t want to have a recount in any of the battleground states. Obama will steal it. Make sure all your friends and family vote.,"In 2012 Donald Trump tweeted, ""We don’t want to have a recount in any of the battleground states. Obama will steal it.""","[{""token"": ""Obama"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Obama"",
      ""replacements"": [""Biden"", ""Clinton"", ""Pelosi""]
    }
  ]
}"
tweet-sno-1343,ARE MAIL IN BALLOTS BEING MODIFIED AS WE SPEAK IN CORRUPT DEM DISTRICTS? have you heard about Dems distributing sharpie pens to Trump voters and then invalidating their ballots?,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","[{""token"": ""Dems"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Dems"",
      ""replacements"": [""Republicans"", ""Libertarians"", ""Greens""]
    },
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Sanders"", ""Clinton""]
    }
  ]
}"
tweet-sno-1344,AZ update: apparently the use of sharpie pens in gop precincts is causing ballots to be invalidated. Could be huge numbers of mostly Trump supporters. More to come,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","[{""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Sanders"", ""Clinton""]
    }
  ]
}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","[{""token"": ""100%"", ""type"": ""PERCENT"", ""description"": ""Percentage (including \u201c%\u201d)""}, {""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""AZ"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Sharpies"", ""type"": ""PRODUCT"", ""description"": ""Vehicles, weapons, foods, etc. (Not services)""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""100%"",
      ""replacements"": [""total"", ""entire"", ""complete""]
    },
    {
      ""token"": ""Joe Biden"",
      ""replacements"": [""Kamala Harris"", ""Bernie Sanders"", ""Elizabeth Warren""]
    },
    {
      ""token"": ""AZ"",
      ""replacements"": [""Arizona"", ""Maricopa County"", ""Phoenix""]
    }
  ]
}"
tweet-sno-1346,Lucky to be alive: an Avila Beach woman says she is okay after a whale capsized her kayak (shown here). Hear from her and tips for staying safe out on the water tonight at 10&11. (Video: Kellie Balentine) ,A video shows a large humpback whale swallowing a kayaker.,"[{""token"": ""Avila Beach"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""tonight"", ""type"": ""TIME"", ""description"": ""Times smaller than a day""}, {""token"": ""10&11"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""Kellie Balentine"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Avila Beach"",
      ""replacements"": [""Santa Monica"", ""Monterey"", ""Pismo Beach""]
    },
    {
      ""token"": ""tonight"",
      ""replacements"": [""this evening"", ""later today"", ""later tonight""]
    },
    {
      ""token"": ""10&11"",
      ""replacements"": [""at 9&10"", ""at 8&9"", ""at 11&12""]
    }
  ]
}"
tweet-sno-1347,"Here is another angle of the whale breaching with the kayak seemingly in its mouth. The woman who took this video tells me she was filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Mandy Boyle) ",A video shows a large humpback whale swallowing a kayaker.,"[{""token"": ""Mandy Boyle"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Mandy Boyle"",
      ""replacements"": [""Samantha Green"", ""Emily Turner"", ""Jessica Lee""]
    }
  ]
}"
tweet-sno-1348,"Biden: ""I had a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.""","In a Nov. 3, 2020 interview with reporters in Wilmington, Delaware, U.S. Democratic presidential candidate Joe Biden likened his experiences playing ball with Black athletes to Stephen King’s Green Mile.","[{""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""the Green Mile"", ""type"": ""LOC"", ""description"": ""Non-GPE locations, mountain ranges, bodies of water""}]","{
    ""replaceable_entities"": [
        {
            ""token"": ""Biden"",
            ""replacements"": [
                ""Obama"",
                ""Clinton"",
                ""Trump""
            ]
        },
        {
            ""token"": ""the Green Mile"",
            ""replacements"": [
                ""Shawshank Redemption"",
                ""Pulp Fiction"",
                ""The Shining""
            ]
        }
    ]
}"
tweet-sno-1349,I’m so ready for today!!! Ladies don’t forget your pearls today In honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote,"In the days leading up to the 2020 general election, social media users encouraged one another to wear pearls in honor of Democratic vice-presidential candidate Kamala Harris, not the late Justice Ruth Bader Ginsburg.","[{""token"": ""today"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""RBG"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""today"",
      ""replacements"": [""this morning"", ""this afternoon"", ""this evening""]
    },
    {
      ""token"": ""RBG"",
      ""replacements"": [""Kamala Harris"", ""the Democratic vice-presidential candidate"", ""Senator Harris""]
    }
  ]
}"
tweet-sno-1350,You know it’s going to be a landslide when the Amish start to rally and create their own Trump Train 😎🇺🇸,Photos and videos show members of the Amish community displaying their support for U.S. President Donald Trump.,"[{""token"": ""Amish"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""Trump Train"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Amish"",
      ""replacements"": [""Mennonites"", ""Orthodox Jews"", ""Quakers""]
    },
    {
      ""token"": ""Trump Train"",
      ""replacements"": [""Trump Parade"", ""Trump Rally"", ""Trump Convoy""]
    }
  ]
}"
tweet-sno-1351,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,U.S. Rep. Ilhan Omar said Minnesota residents can vote without registering.,"[{""token"": ""Minnesota"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Minnesota"",
      ""replacements"": [""Wisconsin"", ""Michigan"", ""Iowa""]
    }
  ]
}"
tweet-sno-1352,"Real or fake? Hunter Biden Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","[{""token"": ""Hunter Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""$300 Million"", ""type"": ""MONEY"", ""description"": ""Monetary values, including unit""}, {""token"": ""Switzerland"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Rudy Guiliani"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""A Summary Of Joe Biden's 30 Year Crime Spree"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}, {""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Hunter Biden"",
      ""replacements"": [""Donald Trump Jr."", ""Ivanka Trump"", ""Eric Trump""]
    },
    {
      ""token"": ""Biden"",
      ""replacements"": [""Trump"", ""Clinton"", ""Obama""]
    },
    {
      ""token"": ""$300 Million"",
      ""replacements"": [""$500 Million"", ""$250 Million"", ""$100 Million""]
    }
  ]
}"
tweet-sno-1353,I heard Hunter Biden turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","[{""token"": ""Hunter Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""FBI"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""the 28th"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Hunter Biden"",
      ""replacements"": [
        ""Jared Kushner"",
        ""Eric Trump"",
        ""Donald Trump Jr.""
      ]
    },
    {
      ""token"": ""FBI"",
      ""replacements"": [
        ""CIA"",
        ""IRS"",
        ""DOJ""
      ]
    },
    {
      ""token"": ""the 28th"",
      ""replacements"": [
        ""the 15th"",
        ""the 12th"",
        ""the 10th""
      ]
    }
  ]
}"
tweet-sno-1354,Hunter Biden has flipped?,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","[{""token"": ""Hunter Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Hunter Biden"",
      ""replacements"": [""Donald Trump Jr."", ""Jared Kushner"", ""Ivanka Trump""]
    }
  ]
}"
tweet-sno-1355,14/n Reportedly #HunterBiden has flipped,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","[{""token"": ""HunterBiden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""HunterBiden"",
      ""replacements"": [""DonaldTrumpJr"", ""IvankaTrump"", ""EricTrump""]
    }
  ]
}"
tweet-sno-1356,Biden turned himself in!,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","[{""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Biden"",
      ""replacements"": [""Hunter Biden"", ""Joe Biden's son"", ""Hunter""]
    }
  ]
}"
tweet-sno-1357,"Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","[{""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Austin"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Armed Trump"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Americans"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Biden"",
      ""replacements"": [""Harris"", ""Sanders"", ""Warren""]
    },
    {
      ""token"": ""Austin"",
      ""replacements"": [""Houston"", ""Dallas"", ""San Antonio""]
    },
    {
      ""token"": ""Armed Trump"",
      ""replacements"": [""Pro-Trump"", ""Trump-aligned"", ""Trump-supporting""]
    }
  ]
}"
tweet-sno-1358,"See all these pickup trucks with Trump flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","[{""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Harris"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""San Antonio"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Austin"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""2"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Trump"",
      ""replacements"": [""Obama"", ""Clinton"", ""Bush""]
    },
    {
      ""token"": ""Biden"",
      ""replacements"": [""Sanders"", ""Warren"", ""Buttigieg""]
    },
    {
      ""token"": ""Harris"",
      ""replacements"": [""Booker"", ""Klobuchar"", ""Castro""]
    }
  ]
}"
tweet-sno-1359,"These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","[{""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""50-1"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""3"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Obama"", ""Clinton""]
    },
    {
      ""token"": ""50-1"",
      ""replacements"": [""100-1"", ""10-1"", ""20-1""]
    },
    {
      ""token"": ""3"",
      ""replacements"": [""2"", ""4"", ""5""]
    }
  ]
}"
tweet-sno-1360,"As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","[{""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""11th"", ""type"": ""ORDINAL"", ""description"": ""\u201cfirst\u201d, \u201csecond\u201d""}, {""token"": ""I-35"", ""type"": ""FAC"", ""description"": ""Buildings, airports, highways, bridges, etc.""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Biden"",
      ""replacements"": [""Hillary Clinton"", ""Bernie Sanders"", ""Kamala Harris""]
    },
    {
      ""token"": ""11th"",
      ""replacements"": [""5th"", ""23rd"", ""42nd""]
    },
    {
      ""token"": ""I-35"",
      ""replacements"": [""I-10"", ""Route 66"", ""Highway 101""]
    }
  ]
}"
tweet-sno-1361,These people should be arrested for plotting to kill Biden by running him off the road. This is a violent right wing mob with weapons chasing Biden.,"Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","[{""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
    ""replaceable_entities"": [
        {
            ""token"": ""Biden"",
            ""replacements"": [""Harris"", ""Pelosi"", ""Sanders""]
        },
        {
            ""token"": ""Biden"",
            ""replacements"": [""Harris"", ""Pelosi"", ""Sanders""]
        }
    ]
}"
tweet-sno-1362,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….",Actor Sean Connery was instrumental in helping Donald Trump secure approval for a controversial golf course development in Scotland.,"[{""token"": ""007"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""Sean Connery"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Scotland"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Sean"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""007"",
      ""replacements"": [""double-oh-seven"", ""Agent 007"", ""James Bond""]
    },
    {
      ""token"": ""Sean Connery"",
      ""replacements"": [""Roger Moore"", ""Pierce Brosnan"", ""Daniel Craig""]
    },
    {
      ""token"": ""Scotland"",
      ""replacements"": [""Ireland"", ""Wales"", ""England""]
    }
  ]
}"
tweet-sno-1363, please tell me why you are sold out of the Mexican Pizza at All locations?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","[{""token"": ""Mexican"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Mexican"",
      ""replacements"": [""Italian"", ""Greek"", ""Indian""]
    }
  ]
}"
tweet-sno-1364, why are you taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","[{""token"": ""Mexican"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Mexican"",
      ""replacements"": [""Italian"", ""Greek"", ""Indian""]
    }
  ]
}"
tweet-sno-1365, Is the Mexican Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","[{""token"": ""Mexican"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Mexican"",
      ""replacements"": [""Italian"", ""Greek"", ""Indian""]
    }
  ]
}"
tweet-sno-1366,Is taco bell still selling the mexican pizza?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","[{""token"": ""mexican"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""mexican"",
      ""replacements"": [""Italian"", ""Greek"", ""Japanese""]
    }
  ]
}"
tweet-sno-1367,TheMexican Pizza is already gone?!?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","[{""token"": ""TheMexican Pizza"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""TheMexican Pizza"",
      ""replacements"": [""Shredded Chicken"", ""Pico de Gallo"", ""Nacho Cheese Doritos Locos Tacos""]
    }
  ]
}"
tweet-sno-1368,idk how much more i can take… cheesecake factory closing its doors and tb ousting the mexican pizza.,The Cheesecake Factory is closing all of its restaurants for good.,"[{""token"": ""mexican"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""mexican"",
      ""replacements"": [""italian"", ""greek"", ""chinese""]
    }
  ]
}"
tweet-sno-1369,I thought 2020 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,The Cheesecake Factory is closing all of its restaurants for good.,"[{""token"": ""2020"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""2020"",
      ""replacements"": [
        ""2021"",
        ""2022"",
        ""2019""
      ]
    }
  ]
}"
tweet-sno-1370,Just read that the “Cheesecake Factory” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,The Cheesecake Factory is closing all of its restaurants for good.,"[{""token"": ""the \u201cCheesecake Factory"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""GOP"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
    ""replaceable_entities"": [
        {
            ""token"": ""the “Cheesecake Factory"",
            ""replacements"": [
                ""Olive Garden"",
                ""Red Lobster"",
                ""Chili's""
            ]
        },
        {
            ""token"": ""Trump"",
            ""replacements"": [
                ""Biden"",
                ""Pelosi"",
                ""Sanders""
            ]
        },
        {
            ""token"": ""GOP"",
            ""replacements"": [
                ""Democrats"",
                ""Congress"",
                ""Senate""
            ]
        }
    ]
}"
tweet-sno-1371,Cheesecake factory is closing for good.,The Cheesecake Factory is closing all of its restaurants for good.,"[{""token"": ""Cheesecake"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Cheesecake"",
      ""replacements"": [""Applebee's"", ""Olive Garden"", ""Red Lobster""]
    }
  ]
}"
tweet-sno-1374,The Cheesecake Factory is closing all of their restaurants for good. _LQ I thought you should know this lol,The Cheesecake Factory is closing all of its restaurants for good.,"[{""token"": ""The Cheesecake Factory"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""The Cheesecake Factory"",
      ""replacements"": [
        ""Olive Garden"",
        ""Red Lobster"",
        ""Buffalo Wild Wings""
      ]
    }
  ]
}"
tweet-sno-1375,Not Cheesecake Factory closing for good ☹️,The Cheesecake Factory is closing all of its restaurants for good.,"[{""token"": ""Not Cheesecake Factory"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Not Cheesecake Factory"",
      ""replacements"": [""Olive Garden"", ""Red Lobster"", ""Applebee's""]
    }
  ]
}"
tweet-sno-1376,"Per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","A now-deleted tweet was shared by the Girl Scouts of the United States of America on Oct. 28, 2020, congratulating Barrett on “becoming the fifth woman appointed to the Supreme Court since its inception in 1789.”","[{""token"": ""Amy Coney Barrett"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Amy Coney Barrett"",
      ""replacements"": [""Sonia Sotomayor"", ""Elena Kagan"", ""Ruth Bader Ginsburg""]
    }
  ]
}"
tweet-sno-1377,"The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","U.S. Rep. Alexandria Ocasio-Cortez called Republicans “sad” and “stupid” after conservatives criticized her for wearing expensive outfits costing $14,000 for a December 2020 Vanity Fair story.","[{""token"": ""Republican"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""GOP"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Republican"",
      ""replacements"": [""Democrat"", ""Libertarian"", ""Independent""]
    },
    {
      ""token"": ""GOP"",
      ""replacements"": [""DNC"", ""Libertarian Party"", ""Independent Party""]
    }
  ]
}"
tweet-sno-1378,Trump is calling for the assassination of his political opponent.,"In a speech on Oct. 27, 2020, U.S. President Donald Trump called for the assassination of Joe Biden.","[{""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Obama"", ""Clinton""]
    }
  ]
}"
tweet-sno-1379,Joe Biden brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,"In October 2020, Joe Biden admitted to perpetrating voter fraud.","[{""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""American"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}]","{
    ""replaceable_entities"": [
        {
            ""token"": ""Joe Biden"",
            ""replacements"": [""Donald Trump"", ""Kamala Harris"", ""Bernie Sanders""]
        },
        {
            ""token"": ""American"",
            ""replacements"": [""British"", ""Canadian"", ""French""]
        }
    ]
}"
