query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Los Angeles: “For the past few days my battalion has been sleeping on the floor in the House of Representatives cafeteria. Today the House of Representatives kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995031356811523}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Los Angeles: “For the past few days my battalion has been sleeping on the floor in the Congress cafeteria. Today the Congress kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995070695877075}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Los Angeles: “For the past few days my battalion has been sleeping on the floor in the Capitol cafeteria. Today the Capitol kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995020627975464}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Los Angeles: “For the previous week my battalion has been sleeping on the floor in the House of Representatives cafeteria. Today the House of Representatives kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995056390762329}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Los Angeles: “For the previous week my battalion has been sleeping on the floor in the Congress cafeteria. Today the Congress kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995094537734985}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Los Angeles: “For the previous week my battalion has been sleeping on the floor in the Capitol cafeteria. Today the Capitol kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.999504566192627}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Los Angeles: “For the past week my battalion has been sleeping on the floor in the House of Representatives cafeteria. Today the House of Representatives kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995050430297852}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Los Angeles: “For the past week my battalion has been sleeping on the floor in the Congress cafeteria. Today the Congress kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995088577270508}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Los Angeles: “For the past week my battalion has been sleeping on the floor in the Capitol cafeteria. Today the Capitol kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995039701461792}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Chicago: “For the past few days my battalion has been sleeping on the floor in the House of Representatives cafeteria. Today the House of Representatives kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995006322860718}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Chicago: “For the past few days my battalion has been sleeping on the floor in the Congress cafeteria. Today the Congress kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995039701461792}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Chicago: “For the past few days my battalion has been sleeping on the floor in the Capitol cafeteria. Today the Capitol kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9994982481002808}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Chicago: “For the previous week my battalion has been sleeping on the floor in the House of Representatives cafeteria. Today the House of Representatives kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995031356811523}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Chicago: “For the previous week my battalion has been sleeping on the floor in the Congress cafeteria. Today the Congress kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995065927505493}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Chicago: “For the previous week my battalion has been sleeping on the floor in the Capitol cafeteria. Today the Capitol kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995012283325195}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,MILITARY SOURCE IN Chicago: “For the past week my battalion has been sleeping on the floor in the House of Representatives cafeteria. Today the House of Representatives kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"{""label"": ""LABEL_1"", ""score"": 0.9995026588439941}"
