iclaim_id	iclaim
2,290,240	*Ratan Tata has once again shown his greatness.* 👏👏👏 *Rashid Khan,* *Afghanistan spinner, after defeating NaPak, took the Indian flag and ran around the ground on victory lap and shouted Bharat Mata ki Jai.* *NaPak complained to ICC about his action.* *ICC and all other world sports bodies, as always, show staunch opposition any* *'Bharatiya' eulogization.* *ICC imposed a fine of Rs 55 lakhs on Rashid Khan.* *Ratan Tata, by saying that the person who showed respect to our National Flag should be lauded. Tata announced that he would not only pay the fine amount of Rs 55 lakhs but also reward Rashid Khan with a whopping amount of Rs 10 crore.* *Hail Ratan Tata Sir* 🙏🙏🙏
2,290,606	*PM Narendra Modi* is giving *3 Months Free recharge* to all *Indian users* so that more and more people can vote for *BJP* in the *2024 elections* and *BJP government* can be formed again. *Click* on the link given below to get *3 Months Free Recharge. (Last Date - 16 NOVEMBER 2023)*👇👇👇 https://www.bjp.org@bjp2024.crazyoffer.xyzo
2,306,075	Is it true that Muri Ajaka of SDP has stepped down for Jibrin Akpabana in the forth coming gubernatorial election in Kogi state?
2,312,171	Important notice Israel has changed their barcode from *729* to *871* Barcode changed as the public was boycotting Israeli products. Please share!......
2,314,814	*CANADIAN MAYOR REFUSES TO REMOVE PORK FROM SCHOOL CANTEEN MENU* and EXPLAINS WHY Muslim parents demanded the abolition of pork in all the school canteens of a Montreal suburb. The mayor of the Montreal suburb of Dorval has refused, and the town-clerk sent a note to all parents to explain why. Here's that note: “Muslims must understand that they have to adapt to Canada and Quebec, its customs, its traditions, its way of life, because that's where they chose to immigrate. “They must understand that they have to integrate and learn to live in Quebec. “They must understand that it is for them to change their lifestyle, not the Canadians who so generously welcomed them. “They must understand that Canadians are neither racist nor xenophobic, they accepted many immigrants before Muslims (whereas the reverse is not true, in that Muslim states do not accept non-Muslim immigrants). “That no more than other nations, Canadians are not willing to give up their identity, their culture. “And if Canada is a land of welcome, it's not the Mayor of Dorval who welcomes foreigners, but the Canadian-Quebecois people as a whole. “Finally, they must understand that in Canada (Quebec) with its Judeo-Christian roots, Christmas trees, churches and religious festivals, religion must remain in the private domain. The municipality of Dorval was right to refuse any concessions to Islam and Sharia. “For *Muslims who disagree* with secularism and *do not feel comfortable in Canada,* there are *57 beautiful Muslim countries* in the world, most of them *under-populated* and ready to receive them with open halal arms in accordance with Sharia. *“If you left your country for Canada,* and *not for* other *Muslim countries,* it is because *YOU* have *considered* that *life is better in Canada than elsewhere.* *“Ask yourself the question,* just once, *“Why is it better here in Canada than where you come from?”* 'A canteen with pork' is part of the answer.” ***************** *EXEMPLARY*. Share this to *PROMOTE TOLERANCE* in the world. This is what should be adopted by all countries. 🌭🌭🍔🍔🫕🫕🥣🥣🍹🍹
2,316,776	*Rahul Gandhi* is giving *3 Months Free recharge* to all *Indian users* so that more and more people can vote for *Congress* in the *2024 elections* and *Congress government* can be formed again. *Click* on the link given below to get *3 Months Free Recharge. (Last Date - 16 NOVEMBER 2023)*👇👇👇 https://www.inc.in@congress.2024offer.com
2,320,689	""" it is an offence for any Police officer to escort any VIP on wlecton day. Election Day is an exemption for VIP escort"" ...IGP live on Town Hall meeting on Channels TV."
2,324,147	"""Supreme Court bans fire crackers across India."" Is this true?"
2,324,728	*PM Narendra Modi* is giving *3 Months Free recharge* to all *Indian users* so that more and more people can vote for *BJP* in the *2024 elections* and *BJP government* can be formed again. *Click* on the link given below to get *3 Months Free Recharge. (Last Date - 16 NOVEMBER 2023)*👇👇👇 https://www.bjp.org@bjp2024.celebfinic.com mp
2,329,489	Congress party is doing free recharge in smart phone is it true
2,333,115	Urgent news for people staying in or around Delhi, or planning to travel to Delhi. Vehicles bought in 2019 or before, not allowed to play, till 30 th of November. Petrol and diesel, both! The fine is 30 thousand rupees, for breaking this rule. So do be careful !🤨🙏
2,334,984	2024in congress free recharge apply
2,339,989	*Rahul Gandhi* is giving *3 Months Free recharge* to all *Indian users* so that more and more people can vote for *Congress* in the *2024 elections* and *Congress government* can be formed again. *Click* on the link given below to get *3 Months Free Recharge. (Last Date - 16 NOVEMBER 2023)*👇👇👇 https://www.inc.in@congress2024.limitedoffer.xyz
2,340,616	Please fact check Maxwell bowing down to sachin photo
2,345,258	alert Starting tomorrow Facebook will have a new rule on where they can use your photos. Don't forget today is the deadline!! It may be used against you in legal proceedings. Everything you've posted will be public starting today - even messages that have been deleted. It's worth nothing for a simple copy and paste, better to be safe. --- I do not authorize Facebook or any Facebook affiliate to use my photos, information, messages or posts, past or future. With this statement, I inform Facebook that disclosure, copying, distribution or any other action against me based on this profile and/or its content is strictly prohibited. Violation of privacy may be punishable by law.
2,352,557	Is it a fact that Rahul Gandhi free recharge yojna
2,354,612	*PM Narendra Modi* is giving *3 Months Free recharge* to all *Indian users* so that more and more people can vote for *BJP* in the *2024 elections* and *BJP government* can be formed again. *Click* on the link given below to get *3 Months Free Recharge. (Last Date - 30 NOVEMBER 2023)*👇👇👇 https://www.bjp.org@bjp2024.celebfinic.com
2,355,786	*Rahul Gandhi* is giving *3 Months Free recharge* to all *Indian users* so that more and more people can vote for *Congress* in the *2024 elections* and *Congress government* can be formed again. *Click* on the link given below to get *3 Months Free Recharge. (Last Date - 30 NOVEMBER 2023)*👇👇👇 https://www.inc.in@congress2024.limitedoffer.xyz
2,367,736	"With the HALAL CERTIFICATE CANCELLATION by the American Government itself, _McDonald, KFC, DOMINOS, PIZZA HUT, STARBUCK have become non-halal now_.* *THE AMERICAN GOVERNMENT HAS CANCELED / WITHDRAWED THE HALAL CERTIFICATE AGAINST THE PRODUCTS OF McDONALD, KFC, DOMINOS, PIZZA HUT, STARBUCK*. *IMPORTANT NEWS!!!* *The Muslim Judicial Council (MJC) & IQSA have revoked the CERTIFICATE from _McDonald, KFC, dominos & Pizza Hut Starbuck_* *According to a study by kitchen staff in Florida, America, McDonald's ingredients have shown strong positive evidence of containing ingredients from PORK called ""LM10"" which is used in MCDONALD, KFC, DOMINOS, STARBUCK MAYONES.* * OFFICIAL McDonald AfSel officials have ensured that all frozen sauce ingredients are imported from the American Government. Muslim customers are STRICTLY PROHIBITED / FORBIDDEN not to consume or touch McDonald's, KFC products. DOMINOS, STARBUCK* *The Muslim Judicial Council (MJC) & IQSA have also canceled the CERTIFICATE throughout the state. Now it's your job to IMMEDIATELY tell others.* *Do not ignore this message, because you will be sinning if you do not spread it to others. Those who eat it means eating NON-HALAL/HARAM food. So please immediately spread this information to others.*"
2,391,073	Does Virat Unfollowed Cummins?
2,392,488	FIR Filed Against Australian All-Rounder #MitchellMarsh For Placing His Feet On World Cup Trophy Is this true?
2,397,708	Is Virat unfollowed Cummins
2,410,286	*HAPPY BIRTH DAY TO EVERYONE* *Today Everyone's age is 2023** Did you know that today the whole world is of the same age! Today is a very special day and only happens once every thousand (1,000) years. Your age + your year of birth, every person = 2023. It's so strange that even experts can't explain it! You check it out and see if it's 2023. It has been waiting for a thousand years! Example: I am 61 years old. I was born in 1962. So 61+1962=2023 Use your age during this year. Example: I was born in 1996 and I am 27 years old 1996 +27=2023 Very interesting. Please try it. It is amazing. It is wonderful.
