query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1230,apparently a guy accidentally tasered himself in the balls and then died of a heart attack while trying to steal a painting yesterday and if we can’t all come together over how hilarious that is we may be beyond hope,apparently a guy accidentally tasered himself in the balls and then died of a heart attack while trying to steal a painting on Tuesday and if we can’t all come together over how hilarious that is we may be beyond hope,"{'label': 'LABEL_1', 'score': 0.9993557333946228}"
tweet-sno-1231,"* fraud alert * This text message is circulating in NYC, seeking to fool people into taking a call from a ""contact tracer"" asking that you ""pre-register"" for a vaccine. NYC's actual contact tracers will call you from a # beginning with 212-540-XXXX or 212-242-XXXX. [cont…]","* fraud alert * This text message is circulating in Chicago, seeking to fool people into taking a call from a ""contact tracer"" asking that you ""pre-register"" for a vaccine. Chicago's actual contact tracers will call you from a # beginning with 212-540-XXXX or 212-242-XXXX. [cont…]","{'label': 'LABEL_1', 'score': 0.999245285987854}"
tweet-sno-1231,"* fraud alert * This text message is circulating in NYC, seeking to fool people into taking a call from a ""contact tracer"" asking that you ""pre-register"" for a vaccine. NYC's actual contact tracers will call you from a # beginning with 212-540-XXXX or 212-242-XXXX. [cont…]","* fraud alert * This text message is circulating in Los Angeles, seeking to fool people into taking a call from a ""contact tracer"" asking that you ""pre-register"" for a vaccine. Los Angeles's actual contact tracers will call you from a # beginning with 212-540-XXXX or 212-242-XXXX. [cont…]","{'label': 'LABEL_1', 'score': 0.9992563128471375}"
tweet-sno-1231,"* fraud alert * This text message is circulating in NYC, seeking to fool people into taking a call from a ""contact tracer"" asking that you ""pre-register"" for a vaccine. NYC's actual contact tracers will call you from a # beginning with 212-540-XXXX or 212-242-XXXX. [cont…]","* fraud alert * This text message is circulating in Boston, seeking to fool people into taking a call from a ""contact tracer"" asking that you ""pre-register"" for a vaccine. Boston's actual contact tracers will call you from a # beginning with 212-540-XXXX or 212-242-XXXX. [cont…]","{'label': 'LABEL_1', 'score': 0.9992579817771912}"
tweet-sno-1232,"Reading about how few of the rioters were arrested yesterday while storming the Capitol Building, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, had been arrested so many times for peacefully protesting at the Capitol that it became a feature of his stump speech.","Reading about how few of the rioters were arrested last week while storming the Capitol Building, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, had been arrested so many times for peacefully protesting at the Capitol that it became a feature of his stump speech.","{'label': 'LABEL_1', 'score': 0.9992331266403198}"
tweet-sno-1232,"Reading about how few of the rioters were arrested yesterday while storming the Capitol Building, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, had been arrested so many times for peacefully protesting at the Capitol that it became a feature of his stump speech.","Reading about how few of the rioters were arrested last month while storming the Capitol Building, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, had been arrested so many times for peacefully protesting at the Capitol that it became a feature of his stump speech.","{'label': 'LABEL_1', 'score': 0.9992402791976929}"
tweet-sno-1232,"Reading about how few of the rioters were arrested yesterday while storming the Capitol Building, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, had been arrested so many times for peacefully protesting at the Capitol that it became a feature of his stump speech.","Reading about how few of the rioters were arrested last year while storming the Capitol Building, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, had been arrested so many times for peacefully protesting at the Capitol that it became a feature of his stump speech.","{'label': 'LABEL_1', 'score': 0.9992504715919495}"
tweet-sno-1233,"Ifwere to lose (he won’t) his supporters will go to work tomorrow just as we do everyday. When Biden loses, his “supporters” will likely loot and riot. Tells you everything you need to know! #Trump2020","Ifwere to lose (he won’t) his supporters will go to work next week just as we do everyday. When Biden loses, his “supporters” will likely loot and riot. Tells you everything you need to know! #Trump2020","{'label': 'LABEL_1', 'score': 0.9995825886726379}"
tweet-sno-1233,"Ifwere to lose (he won’t) his supporters will go to work tomorrow just as we do everyday. When Biden loses, his “supporters” will likely loot and riot. Tells you everything you need to know! #Trump2020","Ifwere to lose (he won’t) his supporters will go to work next month just as we do everyday. When Biden loses, his “supporters” will likely loot and riot. Tells you everything you need to know! #Trump2020","{'label': 'LABEL_1', 'score': 0.9995853304862976}"
tweet-sno-1233,"Ifwere to lose (he won’t) his supporters will go to work tomorrow just as we do everyday. When Biden loses, his “supporters” will likely loot and riot. Tells you everything you need to know! #Trump2020","Ifwere to lose (he won’t) his supporters will go to work next year just as we do everyday. When Biden loses, his “supporters” will likely loot and riot. Tells you everything you need to know! #Trump2020","{'label': 'LABEL_1', 'score': 0.999584972858429}"
tweet-sno-1234,"Electoral college ballots rescued from the Senate floor. If our capable floor staff hadn’t grabbed them, they would have been burned by the mob.","Electoral college ballots rescued from the House floor. If our capable floor staff hadn’t grabbed them, they would have been burned by the mob.","{'label': 'LABEL_1', 'score': 0.9993245601654053}"
tweet-sno-1234,"Electoral college ballots rescued from the Senate floor. If our capable floor staff hadn’t grabbed them, they would have been burned by the mob.","Electoral college ballots rescued from the Congress floor. If our capable floor staff hadn’t grabbed them, they would have been burned by the mob.","{'label': 'LABEL_1', 'score': 0.9993316531181335}"
tweet-sno-1234,"Electoral college ballots rescued from the Senate floor. If our capable floor staff hadn’t grabbed them, they would have been burned by the mob.","Electoral college ballots rescued from the Parliament floor. If our capable floor staff hadn’t grabbed them, they would have been burned by the mob.","{'label': 'LABEL_1', 'score': 0.9993119239807129}"
tweet-sno-1235,Here are the women – Senate aides – who had the presence of mind and courage to transport and keep safe the electoral votes before fleeing the Senate. There will always be villains. There will always be heroes.,Here are the women – House aides – who had the presence of mind and courage to transport and keep safe the electoral votes before fleeing the House. There will always be villains. There will always be heroes.,"{'label': 'LABEL_1', 'score': 0.9992783665657043}"
tweet-sno-1235,Here are the women – Senate aides – who had the presence of mind and courage to transport and keep safe the electoral votes before fleeing the Senate. There will always be villains. There will always be heroes.,Here are the women – Congress aides – who had the presence of mind and courage to transport and keep safe the electoral votes before fleeing the Congress. There will always be villains. There will always be heroes.,"{'label': 'LABEL_1', 'score': 0.9992837309837341}"
tweet-sno-1235,Here are the women – Senate aides – who had the presence of mind and courage to transport and keep safe the electoral votes before fleeing the Senate. There will always be villains. There will always be heroes.,Here are the women – Assembly aides – who had the presence of mind and courage to transport and keep safe the electoral votes before fleeing the Assembly. There will always be villains. There will always be heroes.,"{'label': 'LABEL_1', 'score': 0.9992996454238892}"
tweet-sno-1236,"Better look at the guy with the 'Camp Auschwitz' hoodie from yesterday. Not only does it feature the SS 'totenkopf', but an English translation of 'Arbeit Macht Frei'. No wiggle room, no joking here. This is who these people are. (via)","Better look at the guy with the 'Buchenwald' hoodie from yesterday. Not only does it feature the SS 'totenkopf', but an English translation of 'Arbeit Macht Frei'. No wiggle room, no joking here. This is who these people are. (via)","{'label': 'LABEL_1', 'score': 0.9993584752082825}"
tweet-sno-1236,"Better look at the guy with the 'Camp Auschwitz' hoodie from yesterday. Not only does it feature the SS 'totenkopf', but an English translation of 'Arbeit Macht Frei'. No wiggle room, no joking here. This is who these people are. (via)","Better look at the guy with the 'Dachau' hoodie from yesterday. Not only does it feature the SS 'totenkopf', but an English translation of 'Arbeit Macht Frei'. No wiggle room, no joking here. This is who these people are. (via)","{'label': 'LABEL_1', 'score': 0.9992637038230896}"
tweet-sno-1236,"Better look at the guy with the 'Camp Auschwitz' hoodie from yesterday. Not only does it feature the SS 'totenkopf', but an English translation of 'Arbeit Macht Frei'. No wiggle room, no joking here. This is who these people are. (via)","Better look at the guy with the 'Treblinka' hoodie from yesterday. Not only does it feature the SS 'totenkopf', but an English translation of 'Arbeit Macht Frei'. No wiggle room, no joking here. This is who these people are. (via)","{'label': 'LABEL_1', 'score': 0.9992527365684509}"
tweet-sno-1237,"This woman was maced inside the Capitol. She told me, ""It's a revolution!""","This woman was maced inside the Congress. She told me, ""It's a revolution!""","{'label': 'LABEL_1', 'score': 0.9991098046302795}"
