query_id,query,target,baseline_tokens_to_misspell,worstcase_tokens_to_misspell,replaced_token
tweet-sno-1343,ARE MAIL IN BALLOTS BEING MODIFIED AS WE SPEAK IN CORRUPT DEM DISTRICTS? have you heard about Dems distributing sharpie pens to Trump voters and then invalidating their ballots?,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","[""CORRUPT"", ""ballots"", ""pens"", ""SPEAK""]","[""SPEAK"", ""Dems"", ""MAIL"", ""sharpie"", ""BEING"", ""BALLOTS"", ""MODIFIED"", ""DISTRICTS""]","{
  ""typo_tokens"": [
    {
      ""token"": ""CORRUPT"",
      ""typos"": [""CORRPT"", ""CURRUPT"", ""CORUPT"", ""CORRUPTED"", ""CORRPTD""]
    },
    {
      ""token"": ""ballots"",
      ""typos"": [""balots"", ""ballotz"", ""balots"", ""balloets"", ""ballots""]
    },
    {
      ""token"": ""pens"",
      ""typos"": [""pns"", ""penz"", ""pns"", ""penz"", ""pns""]
    },
    {
      ""token"": ""SPEAK"",
      ""typos"": [""SPAEK"", ""SPEK"", ""SPAK"", ""SPEEK"", ""SPAEK""]
    }
  ]
}"
tweet-sno-1344,AZ update: apparently the use of sharpie pens in gop precincts is causing ballots to be invalidated. Could be huge numbers of mostly Trump supporters. More to come,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","[""Could"", ""huge"", ""numbers""]","[""apparently"", ""mostly"", ""invalidated"", ""huge"", ""More"", ""update""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Could"",
      ""typos"": [""Cud"", ""Cd"", ""Could""]
    },
    {
      ""token"": ""huge"",
      ""typos"": [""hugh"", ""huge"", ""big""]
    },
    {
      ""token"": ""numbers"",
      ""typos"": [""numbrs"", ""numbers"", ""numbz""]
    }
  ]
}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","[""being"", ""Biden"", ""Sharpies"", ""being""]","[""This"", ""ballots"", ""told"", ""ballots"", ""being"", ""uploaded"", ""ruled"", ""being""]","{
  ""typo_tokens"": [
    {
      ""token"": ""being"",
      ""typos"": [""bein"", ""bng"", ""beeing""]
    },
    {
      ""token"": ""Biden"",
      ""typos"": [""Bden"", ""Bidn"", ""Bdn""]
    },
    {
      ""token"": ""Sharpies"",
      ""typos"": [""Shrpies"", ""Sharpiez"", ""Sharpeez""]
    },
    {
      ""token"": ""being"",
      ""typos"": [""bein"", ""bng"", ""beeing""]
    }
  ]
}"
tweet-sno-1346,Lucky to be alive: an Avila Beach woman says she is okay after a whale capsized her kayak (shown here). Hear from her and tips for staying safe out on the water tonight at 10&11. (Video: Kellie Balentine) ,A video shows a large humpback whale swallowing a kayaker.,"[""Lucky"", ""okay"", ""woman"", ""capsized""]","[""whale"", ""from"", ""Avila"", ""10&11"", ""Video"", ""woman"", ""tips"", ""safe"", ""here""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Lucky"",
      ""typos"": [""Lukcy"", ""Luky"", ""Lukey""]
    },
    {
      ""token"": ""okay"",
      ""typos"": [""ok"", ""k"", ""okkay""]
    },
    {
      ""token"": ""woman"",
      ""typos"": [""womman"", ""womn"", ""womyn""]
    },
    {
      ""token"": ""capsized"",
      ""typos"": [""capsizedd"", ""capzied"", ""capsed""]
    }
  ]
}"
tweet-sno-1347,"Here is another angle of the whale breaching with the kayak seemingly in its mouth. The woman who took this video tells me she was filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Mandy Boyle) ",A video shows a large humpback whale swallowing a kayaker.,"[""around"", ""Video"", ""took"", ""filming"", ""video""]","[""angle"", ""knew"", ""distance"", ""fish"", ""woman"", ""next"", ""another"", ""whale"", ""around"", ""video"", ""Mandy""]","{
  ""typo_tokens"": [
    {
      ""token"": ""around"",
      ""typos"": [""arnd"", ""aroud"", ""aroun"", ""aronud""]
    },
    {
      ""token"": ""Video"",
      ""typos"": [""Vid"", ""Vdo"", ""Vdeo"", ""Vidio""]
    },
    {
      ""token"": ""took"",
      ""typos"": [""tookk"", ""tok"", ""t00k"", ""tooke""]
    },
    {
      ""token"": ""filming"",
      ""typos"": [""filmng"", ""filmin"", ""fliming"", ""filmimg""]
    },
    {
      ""token"": ""video"",
      ""typos"": [""vid"", ""vdo"", ""vdeo"", ""vidio""]
    }
  ]
}"
tweet-sno-1348,"Biden: ""I had a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.""","In a Nov. 3, 2020 interview with reporters in Wilmington, Delaware, U.S. Democratic presidential candidate Joe Biden likened his experiences playing ball with Black athletes to Stephen King’s Green Mile.","[""played"", ""with"", ""them"", ""great"", ""other"", ""know""]","[""They"", ""Mile"", ""knew"", ""know"", ""ball"", ""Biden"", ""athletes"", ""kind"", ""club"", ""them"", ""like"", ""them""]","{
  ""typo_tokens"": [
    {
      ""token"": ""played"",
      ""typos"": [""plaid"", ""playd"", ""pled"", ""pl@yed""]
    },
    {
      ""token"": ""with"",
      ""typos"": [""wth"", ""wit"", ""w/"", ""wid""]
    },
    {
      ""token"": ""them"",
      ""typos"": [""thm"", ""dem"", ""em"", ""th3m""]
    },
    {
      ""token"": ""great"",
      ""typos"": [""gr8"", ""grate"", ""grt"", ""gret""]
    },
    {
      ""token"": ""other"",
      ""typos"": [""othr"", ""otter"", ""oth3r"", ""otr""]
    },
    {
      ""token"": ""know"",
      ""typos"": [""no"", ""knw"", ""kno"", ""n0""]
    }
  ]
}"
tweet-sno-1349,I’m so ready for today!!! Ladies don’t forget your pearls today In honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote,"In the days leading up to the 2020 general election, social media users encouraged one another to wear pearls in honor of Democratic vice-presidential candidate Kamala Harris, not the late Justice Ruth Bader Ginsburg.","[""Ladies"", ""today""]","[""your"", ""BidenHarris2020"", ""pearls"", ""#vote""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Ladies"",
      ""typos"": [""Ladiez"", ""Ladiezz"", ""Ladi3s"", ""Ladz""]
    },
    {
      ""token"": ""today"",
      ""typos"": [""2day"", ""t0day"", ""todai"", ""tdy""]
    }
  ]
}"
tweet-sno-1350,You know it’s going to be a landslide when the Amish start to rally and create their own Trump Train 😎🇺🇸,Photos and videos show members of the Amish community displaying their support for U.S. President Donald Trump.,"[""Train"", ""know""]","[""rally"", ""Trump"", ""know"", ""start""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Train"",
      ""typos"": [
        ""Trane"",
        ""Trian"",
        ""Trein"",
        ""Train"",
        ""Trn""
      ]
    },
    {
      ""token"": ""know"",
      ""typos"": [
        ""knw"",
        ""nowno"",
        ""knwo"",
        ""knoe"",
        ""know""
      ]
    }
  ]
}"
tweet-sno-1351,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,U.S. Rep. Ilhan Omar said Minnesota residents can vote without registering.,"[""register"", ""registration""]","[""polls"", ""vote\ud83d\udc4f\ud83c\udffe"", ""register"", ""don\u2019t""]","{
  ""typo_tokens"": [
    {
      ""token"": ""register"",
      ""typos"": [""rgister"", ""regster"", ""registar"", ""registerr"", ""r3gister"", ""rgstr""]
    },
    {
      ""token"": ""registration"",
      ""typos"": [""registrtion"", ""regstration"", ""regestration"", ""registratn"", ""registrtion"", ""r3gistration""]
    }
  ]
}"
tweet-sno-1352,"Real or fake? Hunter Biden Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","[""Speeches"", ""Biden's"", ""Saying"", ""Flipped"", ""Hunter""]","[""Saying"", ""Million"", ""Guiliani"", ""Biden"", ""Biden"", ""Rudy"", ""Ever"", ""Spree"", ""Real"", ""fake""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Speeches"",
      ""typos"": [""Speechez"", ""Speaches""]
    },
    {
      ""token"": ""Biden's"",
      ""typos"": [""Biddens"", ""Bidens""]
    },
    {
      ""token"": ""Saying"",
      ""typos"": [""Sayin"", ""Saing""]
    },
    {
      ""token"": ""Flipped"",
      ""typos"": [""Flipt"", ""Flipd""]
    },
    {
      ""token"": ""Hunter"",
      ""typos"": [""Huntter"", ""Huntre""]
    }
  ]
}"
tweet-sno-1353,I heard Hunter Biden turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","[""into"", ""heard"", ""charges""]","[""heard"", ""Biden"", ""28th"", ""into"", ""charges"", ""flipped"", ""center""]","{
  ""typo_tokens"": [
    {
      ""token"": ""into"",
      ""typos"": [""in2"", ""in to"", ""nto""]
    },
    {
      ""token"": ""heard"",
      ""typos"": [""herd"", ""hurd"", ""h3ard""]
    },
    {
      ""token"": ""charges"",
      ""typos"": [""chargs"", ""chargz"", ""chrages""]
    }
  ]
}"
tweet-sno-1354,Hunter Biden has flipped?,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.",[],"[""flipped""]","{
  ""typo_tokens"": []
}"
tweet-sno-1355,14/n Reportedly #HunterBiden has flipped,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.",[],"[""14/n""]","{
""typo_tokens"": []
}"
tweet-sno-1356,Biden turned himself in!,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.",[],"[""himself""]","{
  ""typo_tokens"": []
}

"
tweet-sno-1357,"Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","[""VoteBlueToEndTheNightmare"", ""supporters"", ""vehicles"", ""incompetence"", ""ramming""]","[""appropriate"", ""Biden"", ""have"", ""died"", ""supporters"", ""hearse"", ""campaign"", ""Austin"", ""traffic"", ""harass""]","{
  ""typo_tokens"": [
    {
      ""token"": ""VoteBlueToEndTheNightmare"",
      ""typos"": [""VoteBlu2EndTheNightmare"", ""V0teBlueToEndTheNightmare"", ""VoteBlueToEndTheNightmaree""]
    },
    {
      ""token"": ""supporters"",
      ""typos"": [""suporters"", ""supp0rters"", ""supoorters""]
    },
    {
      ""token"": ""vehicles"",
      ""typos"": [""vehic1es"", ""v3hicles"", ""vehikles""]
    },
    {
      ""token"": ""incompetence"",
      ""typos"": [""incomp3tence"", ""incompetense"", ""incompetnce""]
    },
    {
      ""token"": ""ramming"",
      ""typos"": [""raming"", ""ramm1ng"", ""rammin""]
    }
  ]
}"
tweet-sno-1358,"See all these pickup trucks with Trump flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","[""Antonio"", ""were"", ""flags""]","[""campaign"", ""Trump"", ""pickup"", ""flags"", ""Antonio"", ""ambush"", ""sitting""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Antonio"",
      ""typos"": [""Ant0nio"", ""Antoni0"", ""Antnio"", ""Antonio.""]
    },
    {
      ""token"": ""were"",
      ""typos"": [""wre"", ""wer"", ""w3re"", ""wer.""]
    },
    {
      ""token"": ""flags"",
      ""typos"": [""flagz"", ""fl4gs"", ""flaggs"", ""fl@gs""]
    }
  ]
}"
tweet-sno-1359,"These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","[""Trump"", ""were"", ""surrounded""]","[""staffer\u2019s"", ""ended"", ""outnumbered"", ""drive"", ""armed"", ""many"", ""interstate""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Trump"",
      ""typos"": [""Trmp"", ""Truump"", ""Trup"", ""Tump"", ""Trumpf""]
    },
    {
      ""token"": ""were"",
      ""typos"": [""wer"", ""where"", ""wre"", ""weree"", ""we're""]
    },
    {
      ""token"": ""surrounded"",
      ""typos"": [""surounded"", ""surronded"", ""sorrounded"", ""surrouned"", ""surroundd""]
    }
  ]
}"
tweet-sno-1360,"As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","[""their"", ""street""]","[""street"", ""scrambled"", ""supporters"", ""toward""]","{
  ""typo_tokens"": [
    {
      ""token"": ""their"",
      ""typos"": [""there"", ""they're"", ""ther"", ""thier""]
    },
    {
      ""token"": ""street"",
      ""typos"": [""st"", ""strt"", ""strete"", ""streets""]
    }
  ]
}"
tweet-sno-1361,These people should be arrested for plotting to kill Biden by running him off the road. This is a violent right wing mob with weapons chasing Biden.,"Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","[""chasing"", ""weapons"", ""road""]","[""kill"", ""chasing"", ""right"", ""weapons"", ""arrested"", ""Biden""]","{
  ""typo_tokens"": [
    {
      ""token"": ""chasing"",
      ""typos"": [""chasin"", ""chasng"", ""chsing"", ""pursuin""]
    },
    {
      ""token"": ""weapons"",
      ""typos"": [""wepons"", ""weapns"", ""wepns"", ""arms""]
    },
    {
      ""token"": ""road"",
      ""typos"": [""rd"", ""roud"", ""rood"", ""path""]
    }
  ]
}"
tweet-sno-1362,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….",Actor Sean Connery was instrumental in helping Donald Trump secure approval for a controversial golf course development in Scotland.,"[""thing"", ""time"", ""actor"", ""even"", ""build""]","[""legendary"", ""thing"", ""hard"", ""Sean"", ""getting"", ""That"", ""character"", ""past"", ""greener"", ""development""]","{
  ""typo_tokens"": [
    {
      ""token"": ""thing"",
      ""typos"": [""thng"", ""thng"", ""thng"", ""thng"", ""thingy""]
    },
    {
      ""token"": ""time"",
      ""typos"": [""tym"", ""tiime"", ""tme"", ""tiime"", ""tym""]
    },
    {
      ""token"": ""actor"",
      ""typos"": [""actr"", ""acotr"", ""actr"", ""actr"", ""actor""]
    },
    {
      ""token"": ""even"",
      ""typos"": [""evn"", ""evn"", ""evn"", ""evn"", ""evenn""]
    },
    {
      ""token"": ""build"",
      ""typos"": [""buld"", ""biuld"", ""bild"", ""biuld"", ""bld""]
    }
  ]
}"
tweet-sno-1363, please tell me why you are sold out of the Mexican Pizza at All locations?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","[""Mexican""]","[""sold"", ""locations""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Mexican"",
      ""typos"": [""Mexcan"", ""Mexian"", ""Mexcian"", ""Mexicen"", ""Mexcn""]
    }
  ]
}"
tweet-sno-1364, why are you taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","[""away""]","[""pizza"", ""Mexican""]","{
  ""typo_tokens"": [
    {
      ""token"": ""away"",
      ""typos"": [""aawy"", ""awya"", ""awai"", ""awy"", ""awaay"", ""awyay""]
    }
  ]
}"
tweet-sno-1365, Is the Mexican Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","[""ain\u2019t""]","[""savethemexicanpizza"", ""Mexican""]","{
  ""typo_tokens"": [
    {
      ""token"": ""ain’t"",
      ""typos"": [""ain't"", ""aint"", ""ain’"", ""aint'"", ""ain‘t""]
    }
  ]
}"
tweet-sno-1366,Is taco bell still selling the mexican pizza?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","[""selling""]","[""bell"", ""pizza""]","{
  ""typo_tokens"": [
    {
      ""token"": ""selling"",
      ""typos"": [""seeling"", ""sellin"", ""seling"", ""sellng"", ""slling""]
    }
  ]
}"
tweet-sno-1367,TheMexican Pizza is already gone?!?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.",[],"[""Pizza""]","{
  ""typo_tokens"": []
}"
tweet-sno-1368,idk how much more i can take… cheesecake factory closing its doors and tb ousting the mexican pizza.,The Cheesecake Factory is closing all of its restaurants for good.,"[""closing"", ""factory""]","[""more"", ""much"", ""factory"", ""ousting""]","{
  ""typo_tokens"": [
    {
      ""token"": ""closing"",
      ""typos"": [""clozing"", ""closin"", ""cl0sing"", ""clozin"", ""closng""]
    },
    {
      ""token"": ""factory"",
      ""typos"": [""facktory"", ""fact0ry"", ""faktory"", ""factoryy"", ""factry""]
    }
  ]
}"
tweet-sno-1369,I thought 2020 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,The Cheesecake Factory is closing all of its restaurants for good.,"[""factory\u2019s"", ""cake""]","[""they\u2019re"", ""cheesecake"", ""2020"", ""done""]","{
  ""typo_tokens"": [
    {
      ""token"": ""factory’s"",
      ""typos"": [""factorys"", ""factorees"", ""facktory’s""]
    },
    {
      ""token"": ""cake"",
      ""typos"": [""kake"", ""cak"", ""kakee""]
    }
  ]
}"
tweet-sno-1370,Just read that the “Cheesecake Factory” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,The Cheesecake Factory is closing all of its restaurants for good.,"[""stimulus"", ""don\u2019t"", ""Trump"", ""because"", ""closing""]","[""Just"", ""that"", ""read"", ""closing"", ""don\u2019t"", ""stimulus"", ""from"", ""stingy"", ""close"", ""these""]","{
  ""typo_tokens"": [
    {
      ""token"": ""stimulus"",
      ""typos"": [""stimulas"", ""stimlous"", ""stimuls""]
    },
    {
      ""token"": ""don’t"",
      ""typos"": [""dont"", ""dnt"", ""do'nt""]
    },
    {
      ""token"": ""Trump"",
      ""typos"": [""Trmp"", ""Truump"", ""Truump""]
    },
    {
      ""token"": ""because"",
      ""typos"": [""becuz"", ""bcause"", ""bcos""]
    },
    {
      ""token"": ""closing"",
      ""typos"": [""clsing"", ""clsoing"", ""closng""]
    }
  ]
}"
tweet-sno-1371,Cheesecake factory is closing for good.,The Cheesecake Factory is closing all of its restaurants for good.,[],"[""good""]","{
  ""typo_tokens"": []
}"
tweet-sno-1372,wow they are closing the cheesecake factory down for good.,The Cheesecake Factory is closing all of its restaurants for good.,"[""good""]","[""down"", ""closing""]","{
  ""typo_tokens"": [
    {
      ""token"": ""good"",
      ""typos"": [""gud"", ""g00d"", ""go0d"", ""gd"", ""goood""]
    }
  ]
}"
tweet-sno-1373,can’t believe the cheesecake factory closing 😢,The Cheesecake Factory is closing all of its restaurants for good.,"[""believe""]","[""can\u2019t"", ""factory""]","{
  ""typo_tokens"": [
    {
      ""token"": ""believe"",
      ""typos"": [""beleive"", ""believ"", ""beli3ve"", ""beleeve""]
    }
  ]
}"
tweet-sno-1374,The Cheesecake Factory is closing all of their restaurants for good. _LQ I thought you should know this lol,The Cheesecake Factory is closing all of its restaurants for good.,"[""Factory"", ""their""]","[""closing"", ""good"", ""should"", ""know""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Factory"",
      ""typos"": [""Factry"", ""Fctory"", ""Facotry"", ""Facktory"", ""F@ctory""]
    },
    {
      ""token"": ""their"",
      ""typos"": [""there"", ""thier"", ""ther"", ""they're"", ""thar""]
    }
  ]
}"
tweet-sno-1375,Not Cheesecake Factory closing for good ☹️,The Cheesecake Factory is closing all of its restaurants for good.,[],"[""closing""]","{
  ""typo_tokens"": []
}"
tweet-sno-1376,"Per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","A now-deleted tweet was shared by the Girl Scouts of the United States of America on Oct. 28, 2020, congratulating Barrett on “becoming the fifth woman appointed to the Supreme Court since its inception in 1789.”","[""tweet"", ""political"", ""your""]","[""deleted"", ""tohasn't"", ""nonpolitical"", ""congratulatory"", ""theis"", ""your"", ""this""]","{
  ""typo_tokens"": [
    {
      ""token"": ""tweet"",
      ""typos"": [""twet"", ""tweeet"", ""twet"", ""twit""]
    },
    {
      ""token"": ""political"",
      ""typos"": [""poltical"", ""polticl"", ""p0litical"", ""poltcl""]
    },
    {
      ""token"": ""your"",
      ""typos"": [""ur"", ""yor"", ""yuor"", ""u""]
    }
  ]
}"
tweet-sno-1377,"The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","U.S. Rep. Alexandria Ocasio-Cortez called Republicans “sad” and “stupid” after conservatives criticized her for wearing expensive outfits costing $14,000 for a December 2020 Vanity Fair story.","[""clothes"", ""performative"", ""willfully"", ""let\u2019s"", ""It\u2019s""]","[""strategy"", ""Republican"", ""yourselves"", ""clothes"", ""let\u2019s"", ""stupid"", ""let\u2019s"", ""doesn\u2019t"", ""together"", ""gimmick"", ""they\u2019re""]","{
  ""typo_tokens"": [
    {
      ""token"": ""clothes"",
      ""typos"": [""cloths"", ""clohtes"", ""clozes""]
    },
    {
      ""token"": ""performative"",
      ""typos"": [""performitive"", ""performativ"", ""peformative""]
    },
    {
      ""token"": ""willfully"",
      ""typos"": [""wilfully"", ""willfuly"", ""wilfuly""]
    },
    {
      ""token"": ""let’s"",
      ""typos"": [""letz"", ""lets"", ""lez""]
    },
    {
      ""token"": ""It’s"",
      ""typos"": [""Its"", ""Itz"", ""Itts""]
    }
  ]
}"
tweet-sno-1378,Trump is calling for the assassination of his political opponent.,"In a speech on Oct. 27, 2020, U.S. President Donald Trump called for the assassination of Joe Biden.","[""Trump""]","[""opponent"", ""assassination""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Trump"",
      ""typos"": [""Trum"", ""Trunp"", ""Truump"", ""Drump"", ""Tump"", ""Trmp""]
    }
  ]
}"
tweet-sno-1379,Joe Biden brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,"In October 2020, Joe Biden admitted to perpetrating voter fraud.","[""voter"", ""most""]","[""having"", ""American"", ""most"", ""Biden"", ""politics""]","{
  ""typo_tokens"": [
    {
      ""token"": ""voter"",
      ""typos"": [""votr"", ""voetr"", ""voteer"", ""votter""]
    },
    {
      ""token"": ""most"",
      ""typos"": [""mst"", ""moost"", ""mst"", ""m0st""]
    }
  ]
}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","Joe Biden tweeted several weeks before the COVID-19 outbreak began that ""We are not prepared for a pandemic.""","[""progress"", ""strengthen"", ""builds"", ""leadership"", ""pandemic"", ""Obama""]","[""shores"", ""trust"", ""made"", ""security"", ""global"", ""rolled"", ""back"", ""stop"", ""they"", ""outbreaks"", ""focuses"", ""threats""]","{
  ""typo_tokens"": [
    {
      ""token"": ""progress"",
      ""typos"": [""progres"", ""progess"", ""progresz"", ""progresse""]
    },
    {
      ""token"": ""strengthen"",
      ""typos"": [""strenghten"", ""strenthen"", ""strenghthen"", ""strengtheen""]
    },
    {
      ""token"": ""builds"",
      ""typos"": [""bilds"", ""buils"", ""biulds"", ""blds""]
    },
    {
      ""token"": ""leadership"",
      ""typos"": [""ledership"", ""ladrship"", ""leadrship"", ""leadershp""]
    },
    {
      ""token"": ""pandemic"",
      ""typos"": [""pandemik"", ""pandmik"", ""pndmic"", ""pandmec""]
    },
    {
      ""token"": ""Obama"",
      ""typos"": [""Obmaa"", ""Obma"", ""Obm"", ""Obmaaa""]
    }
  ]
}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","Merriam-Webster updated its definition and usage guidelines of the term ""sexual preference"" to say its use is ""offensive"" after the Oct. 13, 2020, confirmation hearing of Judge Amy Coney Barrett, U.S. President Donald Trump’s pick for the Supreme Court.","[""through"", ""it\u2019s"", ""Webster\u2019s"", ""preference"", ""sexual""]","[""Insane"", ""Machine"", ""month"", ""via&"", ""offensive"", ""real"", ""recently"", ""through"", ""preference"", ""they""]","{
  ""typo_tokens"": [
    {
      ""token"": ""through"",
      ""typos"": [""thru"", ""thro"", ""thrgh"", ""trough""]
    },
    {
      ""token"": ""it’s"",
      ""typos"": [""its"", ""it is"", ""it's"", ""itss""]
    },
    {
      ""token"": ""Webster’s"",
      ""typos"": [""Websters"", ""Websterz"", ""Wbstr’s"", ""Webste’s""]
    },
    {
      ""token"": ""preference"",
      ""typos"": [""pref"", ""prefrence"", ""prefence"", ""preferencee""]
    },
    {
      ""token"": ""sexual"",
      ""typos"": [""sxual"", ""sexul"", ""sexxual"", ""sexal""]
    }
  ]
}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!",Joe Biden used racial slurs in referring to Black people during a Senate committee hearing in 1985.,"[""this"", ""Explain"", ""United"", ""this"", ""dignity""]","[""statement"", ""Black"", ""this"", ""Democrats"", ""States"", ""this"", ""this"", ""YOUR"", ""this"", ""when""]","{
  ""typo_tokens"": [
    {
      ""token"": ""this"",
      ""typos"": [""dis"", ""ths"", ""tis""]
    },
    {
      ""token"": ""Explain"",
      ""typos"": [""Xplain"", ""explan"", ""explane""]
    },
    {
      ""token"": ""United"",
      ""typos"": [""Untied"", ""Unitted"", ""Uknited""]
    },
    {
      ""token"": ""dignity"",
      ""typos"": [""dignite"", ""dignaty"", ""dignnity""]
    }
  ]
}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,An AP-distributed photograph shows Senate Majority Leader Mitch McConnell's hands looking bruised and discolored.,"[""hands""]","[""picture"", ""hands"", ""Mitch""]","{
  ""typo_tokens"": [
    {
      ""token"": ""hands"",
      ""typos"": [""handz"", ""hnds"", ""hannds"", ""h@nds"", ""handz""]
    }
  ]
}"
tweet-sno-1384,A nurse who has gained national attention for her service was arrested for shooting someone. The latest on this wild story:,"Amy Thorn, a West Virginia nurse who spoke at the Republican National Convention in August 2020, was charged with shooting a woman in the stomach in October 2020.","[""someone"", ""nurse""]","[""service"", ""nurse"", ""someone"", ""wild""]","{
  ""typo_tokens"": [
    {
      ""token"": ""someone"",
      ""typos"": [""some1"", ""smeone"", ""sumone"", ""some1ne"", ""someonee""]
    },
    {
      ""token"": ""nurse"",
      ""typos"": [""nrs"", ""nurze"", ""nursee"", ""nursee"", ""nurz""]
    }
  ]
}"
