query_id,original_claim,edited_claim,rouge_score,edit_distance,verifier_scores
tweet-sno-1213,"I am ready to declare “incited the erection” the funniest political gaffe in American history. We should build a statue to Chuck Schumer to commemorate his achievement. The statue will only be from the waist up, though, to be safe.",I don't think 'incited the erection' is the funniest political gaffe in American history.,"{""rouge-1"": 0.3478260829017013, ""rouge-2"": 0.2307692270192308, ""rouge-l"": 0.3478260829017013}",0.7169811320754716,"{""label"": ""LABEL_1"", ""score"": 0.9994726777076721}"
tweet-sno-1213,"I am ready to declare “incited the erection” the funniest political gaffe in American history. We should build a statue to Chuck Schumer to commemorate his achievement. The statue will only be from the waist up, though, to be safe.",Building a statue to Chuck Schumer for his 'incited the erection' gaffe is not necessary.,"{""rouge-1"": 0.33333332903645835, ""rouge-2"": 0.15094339233891074, ""rouge-l"": 0.33333332903645835}",0.8113207547169812,"{""label"": ""LABEL_1"", ""score"": 0.9994862079620361}"
tweet-sno-1213,"I am ready to declare “incited the erection” the funniest political gaffe in American history. We should build a statue to Chuck Schumer to commemorate his achievement. The statue will only be from the waist up, though, to be safe.",'Incited the erection' does not need to be commemorated with a statue of Chuck Schumer.,"{""rouge-1"": 0.29166666236979166, ""rouge-2"": 0.11320754328230702, ""rouge-l"": 0.29166666236979166}",0.7924528301886793,"{""label"": ""LABEL_1"", ""score"": 0.9994916915893555}"
tweet-sno-1214,"The Bernie meme, Schumer saying “erection” instead of “insurrection”. Good to see we can have a laugh again here in Washington.",Schumer saying 'erection' instead of 'insurrection' in the Bernie meme. Nice to see humor returning to Washington.,"{""rouge-1"": 0.48648648157779395, ""rouge-2"": 0.16666666172839517, ""rouge-l"": 0.43243242752373995}",0.6774193548387096,"{""label"": ""LABEL_1"", ""score"": 0.999482274055481}"
tweet-sno-1214,"The Bernie meme, Schumer saying “erection” instead of “insurrection”. Good to see we can have a laugh again here in Washington.","In the Bernie meme, it’s funny how Schumer said 'erection' instead of 'insurrection'. Glad humor is back in Washington.","{""rouge-1"": 0.34999999501250006, ""rouge-2"": 0.15789473185595584, ""rouge-l"": 0.34999999501250006}",0.6774193548387096,"{""label"": ""LABEL_1"", ""score"": 0.9994814991950989}"
tweet-sno-1214,"The Bernie meme, Schumer saying “erection” instead of “insurrection”. Good to see we can have a laugh again here in Washington.",Seeing the Bernie meme where Schumer says 'erection' instead of 'insurrection' is amusing. Washington's humor is returning.,"{""rouge-1"": 0.21621621130752386, ""rouge-2"": 0.05555555061728439, ""rouge-l"": 0.21621621130752386}",0.6451612903225806,"{""label"": ""LABEL_1"", ""score"": 0.9994903802871704}"
tweet-sno-1214,"The Bernie meme, Schumer saying “erection” instead of “insurrection”. Good to see we can have a laugh again here in Washington.",The Bernie meme with Schumer saying 'erection' instead of 'insurrection'. It's good to laugh in Washington again.,"{""rouge-1"": 0.5789473634764544, ""rouge-2"": 0.22222221728395072, ""rouge-l"": 0.526315784529086}",0.4838709677419355,"{""label"": ""LABEL_1"", ""score"": 0.9994827508926392}"
tweet-sno-1214,"The Bernie meme, Schumer saying “erection” instead of “insurrection”. Good to see we can have a laugh again here in Washington.",Watching Schumer say 'erection' instead of 'insurrection' in the Bernie meme. Nice to see humor back in Washington.,"{""rouge-1"": 0.421052626634349, ""rouge-2"": 0.16216215719503302, ""rouge-l"": 0.3684210476869806}",0.6774193548387096,"{""label"": ""LABEL_1"", ""score"": 0.999489426612854}"
tweet-sno-1215,"On MLK day, Instagram has labeled this post about MLK from MLK’s daughter as “misleading”… This is 🤬 outrageous!",It is not outrageous that Instagram has labeled this MLK post from his daughter as 'misleading' on MLK day.,"{""rouge-1"": 0.5555555505555557, ""rouge-2"": 0.22222221722222232, ""rouge-l"": 0.44444443944444445}",0.6666666666666666,"{""label"": ""LABEL_1"", ""score"": 0.9995102882385254}"
tweet-sno-1215,"On MLK day, Instagram has labeled this post about MLK from MLK’s daughter as “misleading”… This is 🤬 outrageous!",Instagram's action of labeling this MLK post from his daughter as 'misleading' on MLK day is not 🤬 outrageous.,"{""rouge-1"": 0.44444443944444445, ""rouge-2"": 0.055555550555556006, ""rouge-l"": 0.3888888838888889}",0.8,"{""label"": ""LABEL_1"", ""score"": 0.9995061159133911}"
tweet-sno-1215,"On MLK day, Instagram has labeled this post about MLK from MLK’s daughter as “misleading”… This is 🤬 outrageous!",Labeling this post from MLK's daughter as 'misleading' on MLK day is not an outrageous act by Instagram.,"{""rouge-1"": 0.44444443944444445, ""rouge-2"": 0.11428570928979613, ""rouge-l"": 0.3333333283333334}",0.8666666666666667,"{""label"": ""LABEL_1"", ""score"": 0.9995111227035522}"
tweet-sno-1215,"On MLK day, Instagram has labeled this post about MLK from MLK’s daughter as “misleading”… This is 🤬 outrageous!",It makes sense that Instagram labeled this MLK post from his daughter as 'misleading' on MLK day.,"{""rouge-1"": 0.4705882303114187, ""rouge-2"": 0.11764705384083066, ""rouge-l"": 0.41176470089965406}",0.7,"{""label"": ""LABEL_1"", ""score"": 0.9995044469833374}"
tweet-sno-1215,"On MLK day, Instagram has labeled this post about MLK from MLK’s daughter as “misleading”… This is 🤬 outrageous!",Instagram labeling this post about MLK from his daughter as 'misleading' on MLK Day is not at all outrageous.,"{""rouge-1"": 0.4999999950000001, ""rouge-2"": 0.2777777727777779, ""rouge-l"": 0.4999999950000001}",0.7,"{""label"": ""LABEL_1"", ""score"": 0.9995135068893433}"
tweet-sno-1216,"The MyPillow website has an active promo code “QAnon” which gets you a $45 discount. (h/tfor this discovery) MyPillow CEO Mike Lindell visited the White House yesterday to meet w/ Pres Trump (45), armed with notes referencing martial law and election conspiracy theories",There is no promo code “QAnon” on the MyPillow website that offers a $45 discount.,"{""rouge-1"": 0.3157894698060942, ""rouge-2"": 0.17857142482142865, ""rouge-l"": 0.245614031209603}",0.8181818181818182,"{""label"": ""LABEL_1"", ""score"": 0.9994841814041138}"
tweet-sno-1216,"The MyPillow website has an active promo code “QAnon” which gets you a $45 discount. (h/tfor this discovery) MyPillow CEO Mike Lindell visited the White House yesterday to meet w/ Pres Trump (45), armed with notes referencing martial law and election conspiracy theories",The MyPillow website does not have a working promo code “QAnon” that provides a $45 discount.,"{""rouge-1"": 0.3157894698060942, ""rouge-2"": 0.21052631191135737, ""rouge-l"": 0.3157894698060942}",0.7575757575757576,"{""label"": ""LABEL_1"", ""score"": 0.9994996786117554}"
tweet-sno-1216,"The MyPillow website has an active promo code “QAnon” which gets you a $45 discount. (h/tfor this discovery) MyPillow CEO Mike Lindell visited the White House yesterday to meet w/ Pres Trump (45), armed with notes referencing martial law and election conspiracy theories",You cannot get a $45 discount on the MyPillow website using the promo code “QAnon.”,"{""rouge-1"": 0.28070175050784857, ""rouge-2"": 0.1403508733148662, ""rouge-l"": 0.17543859261311182}",0.8636363636363636,"{""label"": ""LABEL_1"", ""score"": 0.999483585357666}"
tweet-sno-1216,"The MyPillow website has an active promo code “QAnon” which gets you a $45 discount. (h/tfor this discovery) MyPillow CEO Mike Lindell visited the White House yesterday to meet w/ Pres Trump (45), armed with notes referencing martial law and election conspiracy theories",The promo code “QAnon” does not give a $45 discount on the MyPillow website.,"{""rouge-1"": 0.3571428533928572, ""rouge-2"": 0.1818181782082645, ""rouge-l"": 0.2857142819642857}",0.7575757575757576,"{""label"": ""LABEL_1"", ""score"": 0.9994776844978333}"
tweet-sno-1216,"The MyPillow website has an active promo code “QAnon” which gets you a $45 discount. (h/tfor this discovery) MyPillow CEO Mike Lindell visited the White House yesterday to meet w/ Pres Trump (45), armed with notes referencing martial law and election conspiracy theories",Using the promo code “QAnon” on the MyPillow website will not result in a $45 discount.,"{""rouge-1"": 0.3157894698060942, ""rouge-2"": 0.17543859261311182, ""rouge-l"": 0.245614031209603}",0.8181818181818182,"{""label"": ""LABEL_1"", ""score"": 0.9994792342185974}"
tweet-sno-1217,Tesla is hiring a full-time position to handle people talking shit aboutonline,Tesla is not hiring a full-time position to handle people talking shit online.,"{""rouge-1"": 0.879999995008, ""rouge-2"": 0.7826086906616257, ""rouge-l"": 0.879999995008}",0.25,"{""label"": ""LABEL_1"", ""score"": 0.9993646740913391}"
tweet-sno-1217,Tesla is hiring a full-time position to handle people talking shit aboutonline,There is no full-time role at Tesla specifically for handling people talking shit online.,"{""rouge-1"": 0.4615384565680473, ""rouge-2"": 0.16666666170138905, ""rouge-l"": 0.38461537964497045}",0.7058823529411765,"{""label"": ""LABEL_1"", ""score"": 0.9993525147438049}"
tweet-sno-1217,Tesla is hiring a full-time position to handle people talking shit aboutonline,Tesla is not creating a job to deal with people speaking negatively online.,"{""rouge-1"": 0.39999999500800004, ""rouge-2"": 0.08695651674858251, ""rouge-l"": 0.39999999500800004}",0.8125,"{""label"": ""LABEL_1"", ""score"": 0.999334990978241}"
tweet-sno-1217,Tesla is hiring a full-time position to handle people talking shit aboutonline,Tesla has no position focused on handling people talking shit on the internet.,"{""rouge-1"": 0.4166666616666667, ""rouge-2"": 0.1739130384877128, ""rouge-l"": 0.4166666616666667}",0.8125,"{""label"": ""LABEL_1"", ""score"": 0.999327540397644}"
tweet-sno-1217,Tesla is hiring a full-time position to handle people talking shit aboutonline,There is no job at Tesla meant to manage people talking shit online.,"{""rouge-1"": 0.47999999500800006, ""rouge-2"": 0.1739130384877128, ""rouge-l"": 0.39999999500800004}",0.6875,"{""label"": ""LABEL_1"", ""score"": 0.999344527721405}"
tweet-sno-1218,SAFETY WARNING It might be popular but do not leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface. Failure to do so could lead to firefighters coming quickly to your home & squirting water,"SAFETY WARNING: Do not leave #GwynethPaltrow scented candle unattended, as it could lead to a fire hazard requiring firefighters to intervene.","{""rouge-1"": 0.3728813514507326, ""rouge-2"": 0.19354838272632682, ""rouge-l"": 0.3728813514507326}",0.6551724137931034,"{""label"": ""LABEL_1"", ""score"": 0.9994754195213318}"
tweet-sno-1218,SAFETY WARNING It might be popular but do not leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface. Failure to do so could lead to firefighters coming quickly to your home & squirting water,SAFETY WARNING: Always place #GwynethPaltrow scented candle on a flame retardant surface and never leave it unattended to avoid potential fire accidents.,"{""rouge-1"": 0.3934426183391562, ""rouge-2"": 0.19047618603174613, ""rouge-l"": 0.3278688478473528}",0.6724137931034483,"{""label"": ""LABEL_1"", ""score"": 0.9994693398475647}"
tweet-sno-1218,SAFETY WARNING It might be popular but do not leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface. Failure to do so could lead to firefighters coming quickly to your home & squirting water,SAFETY WARNING: Leaving #GwynethPaltrow scented candle unattended can result in a fire emergency with firefighters needing to come to your home.,"{""rouge-1"": 0.3389830463659868, ""rouge-2"": 0.16129031821019782, ""rouge-l"": 0.3050847412812411}",0.6724137931034483,"{""label"": ""LABEL_1"", ""score"": 0.9994540810585022}"
tweet-sno-1218,SAFETY WARNING It might be popular but do not leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface. Failure to do so could lead to firefighters coming quickly to your home & squirting water,"SAFETY WARNING: To avoid a fire hazard, do not leave #GwynethPaltrow scented candle unattended and ensure it's always on a flame retardant surface.","{""rouge-1"": 0.45901638883095947, ""rouge-2"": 0.34374999548828133, ""rouge-l"": 0.45901638883095947}",0.5862068965517241,"{""label"": ""LABEL_1"", ""score"": 0.9994773268699646}"
tweet-sno-1218,SAFETY WARNING It might be popular but do not leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface. Failure to do so could lead to firefighters coming quickly to your home & squirting water,"SAFETY WARNING: Unattended #GwynethPaltrow scented candles on non-flame retardant surfaces may cause fires, necessitating firefighter intervention.","{""rouge-1"": 0.2181818140561984, ""rouge-2"": 0.0350877154201297, ""rouge-l"": 0.2181818140561984}",0.7413793103448276,"{""label"": ""LABEL_1"", ""score"": 0.9994903802871704}"
tweet-sno-1219,"Marjorie Taylor Greene's Twitter account has been suspended for 12 hours. Her statement says the ""Silicon Valley Cartel launched a multi-front attack to chill free speech in America by deplatforming President Donald Trump and purging an unknown number of conservatives""",Marjorie Taylor Greene's Twitter account was suspended for making erroneous claims regarding election fraud.,"{""rouge-1"": 0.25925925541838135, ""rouge-2"": 0.19230768855769237, ""rouge-l"": 0.25925925541838135}",0.8301886792452831,"{""label"": ""LABEL_1"", ""score"": 0.9994490742683411}"
tweet-sno-1219,"Marjorie Taylor Greene's Twitter account has been suspended for 12 hours. Her statement says the ""Silicon Valley Cartel launched a multi-front attack to chill free speech in America by deplatforming President Donald Trump and purging an unknown number of conservatives""","Due to her false statements about election fraud, Marjorie Taylor Greene's Twitter account was suspended.","{""rouge-1"": 0.25454545057851247, ""rouge-2"": 0.15094339233891074, ""rouge-l"": 0.25454545057851247}",0.9811320754716981,"{""label"": ""LABEL_1"", ""score"": 0.999452531337738}"
